name,node_id,osm_node_id,railway,level_crossing,access,description,x_coord,y_coord,geometry
,201,2100697260,,,,,-84.4223166,33.7997755,POINT (-84.4223166 33.7997755)
,202,2100697261,,,,,-84.4224455,33.799881,POINT (-84.42244549999999 33.799881)
,203,2100697263,,,,,-84.422293,33.7998937,POINT (-84.422293 33.7998937)
,204,2100697264,,,,,-84.4221756,33.799904,POINT (-84.4221756 33.799904)
,205,2100697265,,,,,-84.4225149,33.79995,POINT (-84.4225149 33.79995)
,206,2100697266,,,,,-84.4225814,33.8000084,POINT (-84.4225814 33.8000084)
,207,2100697269,,,,,-84.4224191,33.8000599,POINT (-84.4224191 33.8000599)
,208,2100697273,,,,,-84.4228476,33.8003816,POINT (-84.4228476 33.8003816)
,209,5404472607,,,,,-84.4166527,33.7940401,POINT (-84.4166527 33.7940401)
,210,5404472608,,,,,-84.4161071,33.7945733,POINT (-84.4161071 33.7945733)
